Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageYrBlt_NA
737,90,RL,8544,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0,TA,TA,CBlock,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,Gd,N,FuseF,6.947937068614969,0,0,6.947937068614969,0,0,2,0,2,2,TA,6,Typ,0,cat_NA,Detchd,1949,Unf,2,5.993961427306569,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,93500,0
738,60,RL,10463,Pave,cat_NA,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,893,6.795705775173515,GasA,Ex,Y,SBrkr,6.804614520062624,900,0,7.496652438168283,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,3,6.68586094706836,TA,TA,Y,0,116,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2006,WD,Normal,239900,0
739,90,RL,10800,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,7.0909098220799835,GasA,TA,Y,SBrkr,7.0909098220799835,0,0,7.0909098220799835,3,0,3,0,3,1,TA,5,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,Y,120,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2009,WD,Alloca,179000,1
740,60,RL,9313,Pave,cat_NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,864,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,864,0,7.455298485683291,0,0,2,1,3,1,Gd,7,Typ,0,cat_NA,Attchd,2004,RFn,2,6.35088571671474,TA,TA,Y,187,56,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2009,WD,Normal,190000,0
741,70,RM,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,264,5.579729825986222,GasA,Ex,Y,SBrkr,6.645090969505644,664,0,7.267525427828172,0,0,2,0,2,1,TA,7,Typ,0,cat_NA,Detchd,1910,Unf,2,5.8888779583328805,TA,Gd,Y,270,0,112,0,0,0,cat_NA,GdPrv,cat_NA,0,5,2007,WD,Abnorml,132000,0
742,20,RL,6768,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,Unf,0,80,6.816735880594968,GasA,Gd,Y,SBrkr,6.816735880594968,0,0,6.816735880594968,1,1,1,0,3,1,Gd,5,Typ,0,cat_NA,Detchd,1962,Unf,1,5.666426688112432,TA,TA,Y,168,0,0,0,0,0,cat_NA,GdPrv,cat_NA,0,5,2008,WD,Normal,142000,0
743,20,RL,8450,Pave,cat_NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1349,7.2078598714324755,GasA,Ex,Y,SBrkr,7.2078598714324755,0,0,7.2078598714324755,0,0,2,0,3,1,TA,6,Typ,0,cat_NA,Attchd,2000,Unf,2,6.29156913955832,TA,TA,Y,120,55,0,0,0,0,cat_NA,GdPrv,cat_NA,0,12,2007,WD,Normal,179000,0
744,80,RL,12886,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,444,Unf,0,76,6.255750041753367,GasA,Ex,Y,SBrkr,7.289610521451167,0,0,7.289610521451167,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997,RFn,2,6.175867270105761,TA,TA,Y,302,0,0,0,100,0,cat_NA,cat_NA,cat_NA,0,10,2009,WD,Normal,175000,0
745,120,RL,5395,Pave,cat_NA,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,733,Unf,0,604,7.198931240688173,GasA,Gd,Y,SBrkr,7.198931240688173,0,0,7.198931240688173,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1993,RFn,2,6.137727054086234,TA,TA,Y,96,0,70,168,0,0,cat_NA,cat_NA,cat_NA,0,10,2008,WD,Normal,180000,0
746,60,RL,8963,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289,Ex,Gd,CBlock,TA,Gd,No,GLQ,575,ALQ,80,487,7.04141166379481,GasA,Ex,Y,SBrkr,7.069874128458572,1540,0,7.906915488678587,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994,Fin,2,6.723832440821209,TA,TA,Y,0,204,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2008,WD,Normal,299800,0
747,60,RL,8795,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,300,Unf,0,652,6.859614903654202,GasA,Ex,Y,SBrkr,6.8885724595653635,1276,0,7.721791776817535,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000,Fin,2,6.318968113746434,TA,TA,Y,224,54,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2009,WD,Normal,236000,0
748,70,RM,11700,Pave,Pave,IR1,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0,Gd,TA,Stone,TA,Fa,No,Unf,0,Unf,0,1240,7.123672785204607,GasW,TA,N,SBrkr,7.186144304522325,1320,0,7.878912912297132,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1950,Unf,4,6.762729506931879,TA,TA,N,181,0,386,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2009,WD,Normal,265979,0
749,20,RL,10593,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,Gd,TA,PConc,Gd,TA,No,GLQ,919,Unf,0,801,7.450660796211539,GasA,Ex,Y,SBrkr,7.450660796211539,0,0,7.450660796211539,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996,Fin,2,6.269096283706261,TA,TA,Y,240,56,154,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2010,WD,Normal,260400,0
750,50,RL,8405,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,Wall,TA,N,FuseF,6.9930151229329605,441,0,7.333023014386481,0,0,2,0,4,1,TA,9,Mod,0,cat_NA,Detchd,1945,Unf,1,5.484796933490655,TA,TA,N,92,0,185,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2009,WD,Normal,98000,0
751,50,RM,8800,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,576,6.3578422665081,GasA,Gd,Y,SBrkr,6.675823221634848,348,0,7.039660349862076,0,0,1,0,3,1,TA,7,Min2,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,N,0,160,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Normal,96500,1
752,60,RL,7750,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,660,6.493753839851687,GasA,Ex,Y,SBrkr,6.493753839851687,660,0,7.186144304522325,0,0,2,1,3,1,Gd,6,Typ,0,cat_NA,Attchd,2003,Fin,2,5.993961427306569,TA,TA,Y,0,48,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2007,WD,Normal,162000,0
753,20,RL,9236,Pave,cat_NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,7.299797366758161,GasA,Ex,Y,SBrkr,7.3098814858247865,0,0,7.3098814858247865,1,0,2,0,3,1,Gd,6,Typ,0,cat_NA,Attchd,1997,RFn,2,6.3578422665081,TA,TA,Y,168,27,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,217000,0
754,60,RL,10240,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1030,6.93828448401696,GasA,Gd,Y,SBrkr,6.946013991099227,1060,0,7.649216319820633,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005,RFn,3,6.778784897685177,TA,TA,Y,192,52,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2006,WD,Normal,275500,0
755,20,RL,7930,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,439,LwQ,472,115,6.934397209928558,GasA,Gd,Y,SBrkr,6.934397209928558,0,0,6.934397209928558,1,0,1,0,3,1,Gd,5,Typ,0,cat_NA,Detchd,1969,RFn,2,6.089044875446846,TA,TA,Y,171,48,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2009,WD,Normal,156000,0
756,160,FV,3230,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894,TA,TA,PConc,Gd,TA,No,GLQ,381,Unf,0,348,6.593044534142437,GasA,Gd,Y,SBrkr,6.610696044717759,729,0,7.294377299288821,0,0,2,1,3,1,TA,6,Typ,0,cat_NA,Detchd,1999,Unf,2,6.089044875446846,TA,TA,Y,0,24,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2009,WD,Normal,172500,0
757,60,RL,10769,Pave,cat_NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,6.7650389767805414,GasA,Ex,Y,SBrkr,6.7650389767805414,902,0,7.478169694159785,0,0,2,1,3,1,Gd,7,Typ,0,cat_NA,Attchd,2007,RFn,2,6.361302477572996,TA,TA,Y,144,105,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2009,WD,Normal,212000,0
758,60,RL,11616,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328,TA,TA,CBlock,TA,TA,Mn,Rec,438,Unf,0,234,6.511745329644728,GasA,TA,Y,SBrkr,6.511745329644728,714,0,7.234898420314831,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1978,Fin,2,6.089044875446846,TA,TA,Y,335,0,0,0,0,0,cat_NA,GdPrv,cat_NA,0,4,2010,WD,Abnorml,158900,0
759,160,FV,2280,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,0,195,6.61338421837956,GasA,Gd,Y,SBrkr,6.630683385642372,744,0,7.31455283232408,0,0,2,1,3,1,TA,6,Typ,0,cat_NA,Detchd,1999,Unf,2,6.089044875446846,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2008,WD,Normal,179400,0
760,60,RL,12257,Pave,cat_NA,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513,Gd,TA,PConc,Gd,TA,Av,LwQ,56,ALQ,64,1198,7.1846291527173145,GasA,Ex,Y,SBrkr,7.192182058713246,1203,0,7.836764783264067,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995,RFn,3,6.6240652277998935,TA,TA,Y,222,98,0,0,0,0,cat_NA,cat_NA,cat_NA,0,11,2007,WD,Normal,290000,0
761,20,RL,9100,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,0,252,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,0,0,6.762729506931879,0,0,1,0,2,1,TA,5,Typ,0,cat_NA,Detchd,2008,Unf,1,5.707110264748875,Ex,Ex,Y,0,0,0,0,0,0,cat_NA,cat_NA,Shed,450,10,2009,WD,Normal,127500,0
762,30,RM,6911,Pave,cat_NA,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,Mn,LwQ,405,Unf,0,740,7.044032897274685,GasA,TA,Y,SBrkr,7.171656822768514,0,0,7.171656822768514,0,0,1,0,2,1,Fa,5,Min1,0,cat_NA,Detchd,1965,Unf,2,6.089044875446846,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2009,WD,Normal,100000,0
763,60,FV,8640,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,732,6.6293632534374485,GasA,Ex,Y,SBrkr,6.639875833826536,783,0,7.344719054149673,0,0,2,1,3,1,Gd,7,Typ,0,cat_NA,Attchd,2009,Unf,2,6.421622267806518,TA,TA,Y,169,45,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2010,Con,Normal,215200,0
764,60,RL,9430,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,7.133295954896068,GasA,Ex,Y,SBrkr,7.1459844677143876,1097,0,7.768956044538332,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999,RFn,3,6.75343791859778,TA,TA,Y,0,128,0,0,180,0,cat_NA,cat_NA,cat_NA,0,7,2009,WD,Normal,337000,0
765,120,RL,9549,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437,GLQ,1057,0,7.3098814858247865,GasA,Ex,Y,SBrkr,7.3098814858247865,0,0,7.3098814858247865,1,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995,Fin,2,6.1779441140506,TA,TA,Y,0,30,0,0,216,0,cat_NA,cat_NA,cat_NA,0,4,2006,WD,Normal,270000,0
766,20,RL,14587,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1498,7.312553498102598,GasA,Ex,Y,SBrkr,7.317876198626496,0,0,7.317876198626496,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008,Fin,2,6.385194398997726,TA,TA,Y,0,174,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2008,New,Partial,264132,0
767,60,RL,10421,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,0,586,6.8885724595653635,GasA,TA,Y,SBrkr,6.8885724595653635,734,0,7.44716835960004,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988,Unf,2,6.208590026096629,TA,TA,Y,228,66,156,0,0,0,cat_NA,MnPrv,Shed,500,3,2010,WD,Normal,196500,0
768,50,RL,12508,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,0,323,6.891625897052253,GasA,Ex,Y,SBrkr,6.891625897052253,767,0,7.467942332285852,1,0,2,0,4,1,TA,7,Mod,0,cat_NA,Attchd,1989,Unf,1,6.049733455231958,TA,TA,Y,245,0,156,0,0,0,cat_NA,cat_NA,Shed,1300,7,2008,WD,Normal,160000,0
769,20,RL,9100,Pave,cat_NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,7.528869256642251,GasA,Ex,Y,SBrkr,7.515889085215125,0,0,7.515889085215125,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,2,6.184148890937483,TA,TA,Y,120,33,0,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2006,WD,Normal,216837,0
770,60,RL,53504,Pave,cat_NA,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416,Unf,0,234,7.409136443920128,GasA,Ex,Y,SBrkr,7.43307534889858,1589,0,8.09559870137819,1,0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003,Fin,3,6.7357800142423265,TA,TA,Y,503,36,0,0,210,0,cat_NA,cat_NA,cat_NA,0,6,2010,WD,Normal,538000,0
771,85,RL,7252,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,685,Unf,0,173,6.755768921984256,GasA,TA,Y,SBrkr,6.755768921984256,0,0,6.755768921984256,1,0,1,0,2,1,TA,5,Typ,0,cat_NA,Detchd,1983,Unf,2,6.3578422665081,TA,TA,Y,120,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2009,WD,Normal,134900,0
772,20,RL,8877,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,6.729824070489475,GasA,TA,Y,FuseF,7.107425474110705,0,0,7.107425474110705,0,0,1,0,2,1,TA,6,Typ,0,cat_NA,Detchd,1951,Unf,2,5.983936280687191,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2006,COD,Normal,102000,0
773,80,RL,7819,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,6.937314081223682,GasA,TA,Y,SBrkr,7.0192966537150445,0,0,7.0192966537150445,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976,Unf,2,6.511745329644728,TA,TA,Y,144,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,3,2010,WD,Abnorml,107000,0
774,20,RL,10150,Pave,cat_NA,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,6.816735880594968,GasA,Ex,Y,FuseA,6.816735880594968,0,0,6.816735880594968,0,0,1,0,2,1,TA,5,Typ,0,cat_NA,Attchd,1958,RFn,1,5.62040086571715,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2007,COD,Normal,114500,0
775,20,RL,14226,Pave,cat_NA,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,7.568379267836522,GasA,Gd,Y,SBrkr,7.587817219993427,0,0,7.587817219993427,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006,Fin,3,6.79794041297493,TA,TA,Y,315,45,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2007,New,Partial,395000,0
776,120,RM,4500,Pave,cat_NA,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,7.094234845924755,GasA,Ex,Y,SBrkr,7.094234845924755,0,0,7.094234845924755,1,0,2,0,2,1,TA,5,Typ,0,cat_NA,Attchd,1998,Fin,2,6.023447592961033,TA,TA,Y,0,247,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2009,WD,Normal,162000,0
777,20,RL,11210,Pave,cat_NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,7.387090235656757,GasA,Ex,Y,SBrkr,7.387090235656757,0,0,7.387090235656757,0,0,2,0,3,1,Gd,7,Typ,0,cat_NA,Attchd,2005,RFn,3,6.763884908562435,TA,TA,Y,144,59,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,New,Partial,221500,0
778,20,RL,13350,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,6.762729506931879,GasA,TA,Y,SBrkr,6.796823718274855,0,0,6.796823718274855,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974,Unf,2,6.089044875446846,TA,TA,Y,241,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,6,2006,WD,Normal,142500,0
779,90,RH,8400,Pave,cat_NA,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320,TA,TA,Slab,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,TA,Y,SBrkr,7.611347717403621,0,0,7.611347717403621,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977,Unf,2,6.447305862541213,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2007,WD,Normal,144000,0
780,90,RL,10530,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,6.883462586413092,GasA,TA,Y,SBrkr,6.912742820493176,0,0,6.912742820493176,1,0,1,0,2,1,TA,4,Typ,0,cat_NA,Attchd,1977,Unf,2,6.22455842927536,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2006,WD,Normal,135000,0
781,20,RL,7875,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,7.121252453244542,GasA,Gd,Y,SBrkr,7.134093721192866,0,0,7.134093721192866,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,2,5.998936561946683,TA,TA,Y,220,21,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2007,WD,Normal,176000,0
782,60,RL,7153,Pave,cat_NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,6.635946555686647,GasA,Ex,Y,SBrkr,6.698268054115413,793,0,7.38025578842646,0,0,2,1,3,1,Gd,7,Typ,0,cat_NA,Attchd,1992,RFn,2,6.184148890937483,TA,TA,Y,0,124,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2006,WD,Normal,175900,0
