Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageYrBlt_NA
2111,50,RM,7425,Pave,cat_NA,IR1,Bnk,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Fa,No,Unf,0,Unf,0,672,6.511745329644728,GasA,Gd,Y,SBrkr,7.086737934510577,473,0,7.419979923661835,0,0,1,1,3,1,Gd,8,Typ,0,cat_NA,Attchd,1945,Unf,1,5.53338948872752,TA,TA,Y,210,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2008,WD,Abnorml,,0
2112,50,RL,7010,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,175,Unf,0,849,6.932447891572509,GasA,TA,Y,SBrkr,7.0431599159883405,594,0,7.461065514354283,0,0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1950,Unf,1,5.484796933490655,TA,TA,P,0,30,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2008,WD,Normal,,0
2113,50,RM,5000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1941,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,600,Unf,0,72,6.511745329644728,GasA,Ex,Y,SBrkr,6.725033642166843,378,0,7.099201743553092,0,0,1,0,3,1,Gd,6,Typ,0,cat_NA,Detchd,1941,Unf,1,5.484796933490655,TA,TA,P,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2008,WD,Normal,,0
2114,70,RM,5870,Pave,cat_NA,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900,2000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,554,6.318968113746434,GasA,Ex,Y,SBrkr,6.602587892189336,554,0,7.1631723908466425,0,0,1,1,3,1,TA,6,Typ,0,cat_NA,Detchd,1926,Unf,1,5.303304908059076,Fa,TA,Y,38,112,0,0,0,0,cat_NA,MnPrv,Shed,400,4,2008,WD,Normal,,0
2115,50,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,521,Unf,0,460,6.889591308354466,GasA,Ex,Y,SBrkr,6.922643891475888,658,0,7.422373700986824,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1940,Unf,1,5.484796933490655,TA,TA,Y,0,11,0,0,0,0,cat_NA,GdPrv,cat_NA,0,7,2008,WD,Normal,,0
2116,30,RM,6000,Pave,cat_NA,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1924,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,949,6.856461984594587,GasA,Ex,Y,SBrkr,6.856461984594587,0,0,6.856461984594587,0,0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1924,Unf,2,5.916202062607435,TA,TA,Y,0,0,48,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2008,WD,Normal,,0
2117,50,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,TA,No,Rec,201,LwQ,162,462,6.716594773520978,GasA,Ex,Y,SBrkr,6.716594773520978,672,0,7.311886164077165,0,0,2,0,3,1,TA,5,Typ,0,cat_NA,Detchd,2004,Unf,1,6.511745329644728,TA,TA,Y,272,0,0,0,0,0,cat_NA,GdPrv,cat_NA,0,5,2008,WD,Normal,,0
2118,50,RM,6000,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,264,Unf,0,475,6.606650186198215,GasA,Ex,Y,SBrkr,6.774223886357614,468,0,7.202661196523238,0,0,2,0,2,2,TA,7,Typ,1,Gd,Detchd,1939,Unf,1,5.484796933490655,TA,TA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2008,WD,Normal,,0
2119,45,RM,5000,Pave,cat_NA,Reg,Bnk,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,992,6.900730664045173,GasA,Ex,Y,SBrkr,6.921658184151129,0,0,6.921658184151129,0,0,1,0,3,1,TA,6,Typ,0,cat_NA,Detchd,1926,Unf,1,5.081404364984463,Fa,TA,Y,0,0,101,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2008,WD,Normal,,0
2120,50,RM,5520,Pave,cat_NA,IR1,Lvl,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1920,1997,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Gd,BrkTil,TA,TA,No,ALQ,68,Unf,0,497,6.338594078203183,GasA,TA,Y,SBrkr,6.338594078203183,651,0,7.104144092987527,1,0,1,0,3,1,TA,6,Typ,1,Gd,BuiltIn,1920,RFn,1,5.87493073085203,Fa,TA,Y,0,0,180,0,0,0,cat_NA,MnPrv,cat_NA,0,4,2008,WD,Normal,,0
2121,20,RM,5940,Pave,cat_NA,IR1,Lvl,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,None,0,TA,TA,PConc,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,TA,Y,FuseA,6.799055862058796,0,0,6.799055862058796,0,0,1,0,2,1,TA,4,Typ,0,cat_NA,Detchd,1946,Unf,1,5.638354669333745,TA,TA,Y,0,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,4,2008,ConLD,Abnorml,,0
2122,50,RM,6240,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,BLQ,80,Unf,0,624,6.558197802812269,GasA,Ex,Y,SBrkr,6.437751649736401,512,0,7.036148493750536,0,1,1,0,2,1,TA,6,Typ,0,cat_NA,Detchd,1990,Unf,1,5.820082930352362,TA,TA,Y,0,365,80,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2008,WD,Normal,,0
2123,30,RM,6120,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1945,1995,Gable,CompShg,Plywood,Plywood,None,0,TA,Gd,CBlock,cat_NA,cat_NA,cat_NA,cat_NA,0,cat_NA,0,0,0.0,GasA,Gd,N,SBrkr,6.695798917058491,0,0,6.695798917058491,0,0,1,0,1,1,TA,6,Min2,0,cat_NA,Attchd,1925,Unf,1,5.10594547390058,TA,TA,P,0,48,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2008,WD,Normal,,0
2124,50,RM,6240,Pave,cat_NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,Rec,300,LwQ,240,449,6.897704943128636,GasA,TA,Y,SBrkr,7.1276936993473985,764,0,7.605890001053122,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1939,Unf,2,5.993961427306569,TA,TA,Y,0,20,0,0,0,0,cat_NA,MnPrv,cat_NA,0,1,2008,WD,Normal,,0
2125,70,RM,6120,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,5,1923,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,203,Unf,0,897,7.00397413672268,GasA,TA,Y,SBrkr,7.112327444710911,676,0,7.551186867296149,0,0,2,0,4,1,TA,7,Typ,0,cat_NA,Detchd,1960,Unf,2,6.3578422665081,TA,TA,Y,0,139,55,0,0,0,cat_NA,cat_NA,cat_NA,0,10,2008,WD,Normal,,0
2126,50,RL,9144,Pave,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,810,6.698268054115413,GasA,Ex,Y,SBrkr,7.065613363597717,546,0,7.448333860897476,0,0,2,0,4,1,Gd,8,Typ,0,cat_NA,Detchd,1970,Unf,2,6.511745329644728,TA,TA,Y,0,195,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2008,WD,Normal,,0
2127,60,RM,8094,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,Mn,Rec,196,Unf,0,1046,7.1252830915107115,GasA,Gd,Y,SBrkr,7.1252830915107115,742,0,7.59337419312129,0,0,2,0,5,1,TA,8,Typ,0,cat_NA,Detchd,1978,cat_NA,1,5.8888779583328805,cat_NA,cat_NA,Y,64,0,180,0,0,0,cat_NA,MnPrv,Shed,1000,9,2008,WD,Normal,,1
2128,50,RM,4347,Pave,cat_NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0,Unf,0,796,6.680854678790215,GasA,Ex,Y,SBrkr,6.716594773520978,784,0,7.383989457978509,0,0,1,0,3,1,TA,7,Typ,0,cat_NA,Detchd,1910,Unf,1,5.43372200355424,Fa,Fa,N,0,182,0,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2008,WD,Normal,,0
2129,30,RM,6291,Grvl,cat_NA,IR1,Lvl,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,768,6.645090969505644,GasA,TA,Y,SBrkr,6.645090969505644,0,0,6.645090969505644,0,0,1,0,1,1,TA,4,Typ,0,cat_NA,Detchd,1930,Unf,2,6.089044875446846,TA,TA,N,0,0,84,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2008,WD,Normal,,0
2130,70,RM,10266,Pave,cat_NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,372,Unf,0,396,6.645090969505644,GasA,TA,Y,FuseA,6.645090969505644,768,0,7.337587743538596,0,0,1,1,4,1,TA,7,Typ,0,cat_NA,Detchd,1952,Unf,1,5.733341276897746,TA,TA,Y,0,216,80,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2008,COD,Abnorml,,0
2131,50,RM,6876,Pave,cat_NA,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1272,7.149131598557407,GasA,TA,Y,SBrkr,7.149131598557407,0,697,7.585788821732034,0,0,2,0,4,1,TA,9,Min1,1,Gd,Detchd,1938,Unf,2,5.993961427306569,TA,TA,Y,0,34,0,0,0,0,cat_NA,cat_NA,cat_NA,0,11,2008,COD,Normal,,0
2132,50,RM,10320,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,880,6.78105762593618,GasA,Gd,Y,SBrkr,6.78105762593618,428,0,7.1770187659099,0,0,2,0,2,1,TA,6,Typ,0,cat_NA,Detchd,1950,Unf,2,5.993961427306569,Fa,Fa,Y,0,0,117,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2008,WD,Normal,,0
2133,30,RM,7200,Pave,cat_NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1040,6.947937068614969,GasA,Gd,Y,SBrkr,6.947937068614969,0,0,6.947937068614969,0,0,1,0,2,1,TA,5,Typ,0,cat_NA,Detchd,1993,Unf,2,5.771441123130016,TA,TA,Y,0,132,0,0,0,0,cat_NA,cat_NA,cat_NA,0,7,2008,WD,Normal,,0
2134,50,RM,7006,Pave,cat_NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,PConc,TA,TA,No,Rec,121,Unf,0,647,6.645090969505644,GasA,TA,Y,SBrkr,6.670766320845874,448,0,7.1204443723924875,1,0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1985,Unf,1,5.953243334287785,TA,TA,Y,0,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,8,2008,WD,Family,,0
2135,30,RM,10320,Pave,cat_NA,Reg,Lvl,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,5,8,1912,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,451,6.113682179832232,GasA,TA,Y,SBrkr,6.633318433280377,0,0,6.633318433280377,0,0,1,0,1,1,TA,5,Typ,0,cat_NA,Detchd,1997,Unf,2,6.3578422665081,TA,TA,N,40,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,8,2008,ConLD,Family,,0
2136,190,RM,10320,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,None,0,Fa,Fa,PConc,TA,Fa,No,Unf,0,Unf,0,536,6.285998094508865,GasA,Ex,N,FuseF,6.695798917058491,536,0,7.20414929203594,0,0,2,0,3,2,TA,8,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,N,42,0,204,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2008,WD,Normal,,1
2137,20,RL,9488,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1046,6.953684210870537,GasA,Gd,N,SBrkr,6.961296045910167,0,0,6.961296045910167,0,0,1,0,3,1,TA,6,Typ,0,cat_NA,Detchd,1947,Unf,1,5.484796933490655,TA,TA,Y,0,60,122,0,0,0,cat_NA,cat_NA,cat_NA,0,9,2008,WD,Abnorml,,0
2138,85,RL,11235,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,784,Unf,0,197,6.889591308354466,GasA,TA,Y,SBrkr,6.98100574072173,0,0,6.98100574072173,1,0,1,0,3,1,Gd,6,Typ,0,cat_NA,Detchd,1996,Unf,2,6.089044875446846,TA,TA,Y,64,0,0,0,64,0,cat_NA,MnPrv,cat_NA,0,5,2008,WD,Abnorml,,0
2139,80,RL,13014,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39,TA,TA,CBlock,TA,TA,Av,ALQ,528,Unf,0,480,6.9167150203536085,GasA,TA,Y,SBrkr,7.00033446027523,0,0,7.00033446027523,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1978,Unf,2,6.184148890937483,TA,TA,Y,168,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,12,2008,WD,Normal,,0
2140,20,RL,10265,Pave,cat_NA,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Fa,CBlock,TA,TA,No,ALQ,758,Unf,0,234,6.900730664045173,GasA,Ex,Y,SBrkr,6.900730664045173,0,0,6.900730664045173,1,0,1,0,3,1,Gd,6,Typ,0,cat_NA,Attchd,1967,RFn,1,5.68697535633982,TA,TA,Y,204,0,0,0,0,0,cat_NA,MnPrv,Shed,600,7,2008,WD,Normal,,0
2141,85,RL,7703,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,40,TA,TA,CBlock,Gd,TA,Gd,ALQ,450,Unf,0,0,6.111467339502679,GasA,Ex,Y,SBrkr,6.942156705699469,0,0,6.942156705699469,0,1,1,0,3,1,TA,6,Typ,1,Po,Basment,1978,Fin,2,6.22455842927536,TA,TA,Y,311,0,0,0,0,0,cat_NA,GdWo,cat_NA,0,5,2008,WD,Normal,,0
2142,20,RL,9981,Pave,cat_NA,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340,TA,TA,CBlock,TA,TA,Mn,BLQ,221,Unf,0,852,6.97914527506881,GasA,Gd,Y,SBrkr,6.97914527506881,0,0,6.97914527506881,0,0,1,0,3,1,TA,6,Typ,0,cat_NA,Attchd,1967,RFn,1,5.602118820879701,TA,TA,Y,0,90,0,0,0,0,cat_NA,MnPrv,cat_NA,0,3,2008,WD,Normal,,0
2143,85,RL,7400,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,LwQ,104,ALQ,956,0,6.966967138613983,GasA,TA,Y,SBrkr,7.027314514039777,0,0,7.027314514039777,1,0,1,0,2,1,TA,5,Typ,0,cat_NA,Attchd,1984,Unf,2,6.2285110035911835,TA,TA,Y,178,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,3,2008,WD,Normal,,0
2144,190,RL,12900,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,None,0,TA,TA,PConc,TA,Fa,No,BLQ,1300,Unf,0,0,7.170888478512505,GasA,Fa,Y,SBrkr,7.039660349862076,0,0,7.039660349862076,1,0,1,0,3,1,TA,6,Typ,0,cat_NA,CarPort,1920,Unf,2,5.993961427306569,TA,TA,Y,0,0,190,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2008,WD,Alloca,,0
2145,20,RL,9239,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,GLQ,634,Unf,0,326,6.8679744089702925,GasA,Ex,Y,SBrkr,6.8679744089702925,0,0,6.8679744089702925,1,0,1,0,3,1,Gd,6,Typ,0,cat_NA,Attchd,1963,Fin,1,5.707110264748875,TA,TA,Y,168,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,5,2008,WD,Normal,,0
2146,20,RL,14175,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776,Unf,0,212,6.8966943316227125,GasA,TA,Y,FuseA,7.080867896690782,0,0,7.080867896690782,1,0,1,0,1,1,TA,4,Typ,1,TA,Attchd,1956,Unf,2,6.432940092739179,TA,TA,Y,102,89,231,0,0,0,cat_NA,cat_NA,cat_NA,0,6,2008,WD,Normal,,0
2147,190,RL,10532,Pave,cat_NA,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275,TA,TA,CBlock,TA,TA,Mn,Rec,988,Unf,0,0,6.8966943316227125,GasA,Gd,Y,SBrkr,7.451241684987676,0,0,7.451241684987676,1,0,2,0,3,1,TA,7,Mod,2,TA,Basment,1960,Unf,2,6.440946540632921,TA,TA,Y,50,84,0,0,0,0,cat_NA,cat_NA,cat_NA,0,12,2008,WD,Abnorml,,0
2148,50,RL,8375,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,336,Unf,0,240,6.3578422665081,GasA,Gd,Y,SBrkr,6.762729506931879,486,0,7.208600337960199,1,0,1,1,2,1,Gd,6,Min1,0,cat_NA,2Types,1973,Unf,3,6.4425401664681985,TA,TA,N,0,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,6,2008,WD,Normal,,0
2149,80,RL,10200,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0,TA,Gd,PConc,Gd,TA,Av,ALQ,704,Unf,0,160,6.762729506931879,GasA,Ex,Y,SBrkr,6.807934943699926,0,0,6.807934943699926,0,0,1,0,3,1,Gd,5,Typ,0,cat_NA,2Types,1979,Unf,3,6.816735880594968,TA,TA,Y,143,0,0,0,0,0,cat_NA,MnPrv,cat_NA,0,6,2008,WD,Normal,,0
2150,20,RL,20270,Pave,cat_NA,IR1,Lvl,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,599,Unf,0,925,7.329749689041512,GasA,TA,Y,SBrkr,7.329749689041512,0,0,7.329749689041512,1,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1979,Fin,2,6.171700597410915,TA,TA,Y,140,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2008,WD,Normal,,0
2151,50,RL,5190,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,6.3473892096560105,GasA,TA,Y,SBrkr,6.42648845745769,462,0,6.984716320118265,0,0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,1948,Unf,1,5.521460917862246,TA,TA,Y,135,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2008,WD,Normal,,0
2152,30,RL,19550,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1940,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,1035,Unf,0,545,7.3658128372094716,GasA,Ex,Y,SBrkr,7.325807502595773,0,0,7.325807502595773,1,0,1,0,2,1,Fa,5,Typ,2,Gd,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,Y,0,39,0,0,0,0,cat_NA,cat_NA,cat_NA,0,1,2008,WD,Normal,,1
2153,20,RL,9571,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,Rec,870,Unf,0,639,7.31986492980897,GasA,TA,Y,FuseA,7.31986492980897,0,0,7.31986492980897,1,0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1956,Unf,1,5.777652323222656,TA,TA,Y,158,0,0,0,576,0,cat_NA,MnPrv,cat_NA,0,7,2008,WD,Normal,,0
2154,90,RL,9350,Pave,cat_NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,864,Unf,0,0,6.762729506931879,GasA,Fa,N,SBrkr,6.762729506931879,0,0,6.762729506931879,1,0,1,0,2,1,TA,4,Typ,0,cat_NA,cat_NA,1978,cat_NA,0,0.0,cat_NA,cat_NA,Y,0,0,0,0,0,0,cat_NA,cat_NA,cat_NA,0,4,2008,WD,Normal,,1
2155,60,RL,9360,Pave,cat_NA,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,216,Gd,TA,CBlock,TA,TA,No,Rec,324,Unf,0,297,6.432940092739179,GasA,TA,Y,SBrkr,6.432940092739179,648,0,7.146772179452637,0,0,1,1,3,1,TA,7,Typ,0,cat_NA,Detchd,1962,Unf,1,5.638354669333745,TA,TA,Y,0,236,0,0,0,0,cat_NA,GdWo,cat_NA,0,11,2008,WD,Normal,,0
2156,60,RL,9771,Pave,cat_NA,IR3,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190,Gd,TA,PConc,Gd,TA,No,LwQ,779,Unf,0,298,6.982862751468942,GasA,Ex,Y,SBrkr,6.9975959829819265,1721,0,7.942717540573791,0,1,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1995,Fin,2,6.421622267806518,TA,TA,Y,48,32,0,0,216,0,cat_NA,GdPrv,cat_NA,0,6,2008,WD,Normal,,0
